OrderID,CustomerID,OrderDate,Area,ActualTime,Sentiment,Sentiment_Score,Review,Total_Amount,Delivery_Status,Prep_Time,Transit_Time
ORD104929,CUST1618,2026-01-04,DLF Phase3,21,Positive,0.6,Very impressed with the packaging and the delivery partner was very polite.,1681.28,Refunded,3,18
ORD104930,CUST837,2025-12-29,Sohna Road,29,Positive,0.425,Items were fine but the delivery partner couldn't find my location easily.,127.42,Returned,10,19
ORD104931,CUST664,2025-12-03,Shna Rd,13,Neutral,-0.1,Missing items in my order and the support team is not responding properly.,333.72,Delivered,3,10
ORD104932,CUST1995,2026-01-14,Cyb Hub,7,Positive,0.461111111,"Super fast delivery! Got my groceries in 8 minutes, great job Team.",209.14,Returned,2,5
ORD104933,CUST1191,2025-12-23,Sector 45,24,Neutral,-0.1,Missing items in my order and the support team is not responding properly.,988.12,Refunded,10,14
ORD104934,CUST56,2025-11-25,Sohna Road,30,Positive,0.461111111,"Super fast delivery! Got my groceries in 8 minutes, great job Team.",165.29,Returned,10,20
ORD104935,CUST1727,2025-12-10,Golf Course Road,15,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",2328.32,Cancelled,2,13
ORD104936,CUST706,2025-10-23,DLF Phase 3,18,Positive,0.6,Very impressed with the packaging and the delivery partner was very polite.,134.66,Cancelled,6,7
ORD104937,CUST1990,2025-11-07,GGN Sec 45,22,Positive,0.3,Good quality products and very reliable service for daily needs.,,Delivered,2,12
ORD104938,CUST1528,2025-11-05,SohnaRoad,28,Negative,-0.225,Late delivery again. Sector 45 dark store always has issues with speed.,1268.53,Delivered,8,20
ORD104939,CUST858,2026-01-05,GGN Sec 45,17,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",406.54,Cancelled,3,14
ORD104940,CUST444,03/11/2025,Sec-45,22 mins,Positive,0.6,Very impressed with the packaging and the delivery partner was very polite.,752.35,Delivered,4,18
ORD104941,CUST1386,2025-10-19,Sector45,28,Positive,0.3,Good quality products and very reliable service for daily needs.,180.1,Delivered,9,19
ORD104942,CUST1259,07/12/2025,GolfCourse Rd,36,Positive,0.6,Very impressed with the packaging and the delivery partner was very polite.,752.1,Delivered,5,20
ORD104943,CUST437,2025-12-30,Cyberhub,11,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,900.93,Refunded,4,7
ORD104944,CUST858,2025-12-17,GGN Sec 45,14,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",2137.53,Returned,2,12
ORD104945,,2025-12-31,DLF Phase 3,19,Positive,0.461111111,"Super fast delivery! Got my groceries in 8 minutes, great job Team.",630.69,Cancelled,2,7
ORD104946,CUST772,2025-12-11,Sector 45,29,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",2205.08,Refunded,5,12
ORD104947,CUST1514,2025-11-25,Cyberhub,20,Positive,0.8,"Amazing experience, everything was perfectly packed and delivered on time.",722.78,Delivered,10,10
ORD104948,,2025-10-26,Sector45,13,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,2346.87,Refunded,2,11
ORD104949,CUST360,2026-01-05,Sector45,18,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",437.11,Cancelled,3,15
ORD104950,CUST1577,2025-10-30,DLF Phase 3,28,Positive,0.5,"Excellent service, the delivery was incredibly fast and items were fresh.",985.35,Refunded,9,19
ORD104951,CUST1480,2025-11-23,Cyberhub,16,Negative,-0.91,"Very bad experience, the milk was leaking and delivery was delayed by 20 minutes.",785.44,Cancelled,3,13
ORD104952,,2025-12-24,Sector 45,21,Positive,0.3,Good quality products and very reliable service for daily needs.,2409.65,Refunded,4,17
ORD104953,CUST179,2026-01-14,Sector 45,13,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",903.23,Refunded,3,10
ORD104954,CUST1,2025-10-27,S. 45,29,Positive,0.3,Good quality products and very reliable service for daily needs.,957.25,Refunded,9,6
ORD104955,CUST1433,2025-12-02,Sector 45,25,Negative,-0.91,"Very bad experience, the milk was leaking and delivery was delayed by 20 minutes.",177.12,Cancelled,5,20
ORD104956,CUST1565,2025-11-16,GolfCourse Rd,7,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,2074.24,Returned,2,5
ORD104957,CUST1742,2026-01-11,Golf Course Road,24,Positive,0.6,Very impressed with the packaging and the delivery partner was very polite.,168.73,Delivered,3,16
ORD104958,CUST619,2025-12-08,Cyber Hub GGN,24,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,1918.87,Delivered,4,20
ORD104959,CUST1132,2025-11-21,Golf Course Road,Delayed,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",304.36,Cancelled,8,11
ORD104960,CUST386,05/11/2025,Cyber-Hub,18,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",1226.26,Returned,7,11
ORD104961,CUST1059,2026-01-14,Sec-45,26,Positive,0.3,Good quality products and very reliable service for daily needs.,1944.7,Returned,6,5
ORD104962,CUST1549,2025-10-27,Cyb Hub,43 mins,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",2441.7,Delivered,10,20
ORD104963,CUST1761,2025-11-07,Sector 45,36,Positive,0.425,Items were fine but the delivery partner couldn't find my location easily.,1040.35,Refunded,9,16
ORD104964,CUST121,2025-12-05,DLF Phase3,20,Neutral,-0.1,Missing items in my order and the support team is not responding properly.,532.98,Cancelled,5,15
ORD104965,CUST424,2025-10-30,Cyb Hub,9,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",1830.66,Delivered,4,5
ORD104966,CUST1991,2026-01-07,Sohna Road,19,Positive,0.3,Good quality products and very reliable service for daily needs.,2409.14,Delivered,4,15
ORD104967,CUST615,2025-12-04,Sohna Road,24,Positive,0.6,Very impressed with the packaging and the delivery partner was very polite.,2021.69,Delivered,9,15
ORD104968,CUST1345,2025-11-30,Sohna-Rd,13,Negative,-0.225,Late delivery again. Sector 45 dark store always has issues with speed.,1590.65,Delivered,4,9
ORD104969,CUST1999,21/11/2025,Cyber Hub,24 mins,Positive,0.5,"Excellent service, the delivery was incredibly fast and items were fresh.",352.38,Refunded,4,20
ORD104970,CUST356,2026-01-04,Sector 45,20,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",2232.6,Cancelled,3,17
ORD104971,CUST1622,13/12/2025,DLF-3,24,Negative,-0.91,"Very bad experience, the milk was leaking and delivery was delayed by 20 minutes.",1655.65,Delivered,6,18
ORD104972,CUST1179,10/12/2025,Cyber Hub,25,Neutral,-0.1,Missing items in my order and the support team is not responding properly.,2378.36,Cancelled,9,16
ORD104973,CUST1630,2026-01-04,Cyber Hub GGN,27,Negative,-0.225,Late delivery again. Sector 45 dark store always has issues with speed.,2487.25,Cancelled,10,17
ORD104974,CUST98,2025-12-27,Cyberhub,8 mins,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",2185.31,Delivered,2,6
ORD104975,CUST453,2025-12-07,DLF Ph 3,25,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",2114.3,Delivered,7,18
ORD104976,CUST795,2025-12-19,Cyberhub,23,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",220.51,Delivered,4,19
ORD104977,CUST1717,04/11/2025,Shna Rd,Delayed,Positive,0.8,"Amazing experience, everything was perfectly packed and delivered on time.",2092.95,Cancelled,6,17
ORD104978,CUST632,2025-12-21,DLF Ph 3,23,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",714.64,Cancelled,7,7
ORD104979,CUST1044,2025-11-20,DLF Phase3,27,Positive,0.6,Very impressed with the packaging and the delivery partner was very polite.,816.92,Delivered,7,20
ORD104980,CUST944,2025-12-19,Cyber Hub GGN,29,Positive,0.5,"Excellent service, the delivery was incredibly fast and items were fresh.",268.52,Delivered,3,18
ORD104981,CUST1718,2025-10-30,Phase 3 DLF,16,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",2289.04,Delivered,4,12
ORD104982,CUST1155,2025-12-12,SohnaRoad,14,Positive,0.6,Very impressed with the packaging and the delivery partner was very polite.,1734.56,Refunded,3,11
ORD104983,CUST1854,2025-10-26,GCR,17 mins,Positive,0.461111111,"Super fast delivery! Got my groceries in 8 minutes, great job Team.",819.66,Refunded,7,5
ORD104984,CUST305,2025-12-30,DLF Phase 3,11,Positive,0.425,Items were fine but the delivery partner couldn't find my location easily.,2263.27,Returned,6,5
ORD104985,,2025-11-13,Cyb Hub,16,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,630.91,Returned,8,8
ORD104986,CUST1215,2025-11-29,S. 45,30,Positive,0.6,Very impressed with the packaging and the delivery partner was very polite.,1934.02,Cancelled,4,15
ORD104987,CUST1187,2025-11-05,Golf Course Road,Delayed,Positive,0.5,"Excellent service, the delivery was incredibly fast and items were fresh.",1018.79,Cancelled,7,9
ORD104988,CUST1167,10/01/2026,GolfCourse Rd,20,Positive,0.461111111,"Super fast delivery! Got my groceries in 8 minutes, great job Team.",2303.53,Cancelled,5,15
ORD104989,CUST9,2025-11-07,Sec-45,12,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",919.81,Returned,5,7
ORD104990,CUST292,2025-10-21,Sohna Road,12,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",2433.67,Cancelled,6,6
ORD104991,CUST373,2025-10-21,Cyb Hub,Delayed,Negative,-0.91,"Very bad experience, the milk was leaking and delivery was delayed by 20 minutes.",1984.24,Refunded,8,14
ORD104992,CUST665,2025-10-28,S. 45,9,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",1816.7,Returned,4,5
ORD104993,CUST300,2026-01-06,Cyber Hub,11,Positive,0.425,Items were fine but the delivery partner couldn't find my location easily.,1367.46,Returned,3,8
ORD104994,CUST1469,2025-10-17,Cyber Hub,10,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",1915.38,Delivered,5,5
ORD104995,CUST867,2025-12-12,Cyber Hub,32,Negative,-0.91,"Very bad experience, the milk was leaking and delivery was delayed by 20 minutes.",648.15,Returned,10,8
ORD104996,CUST1094,2025-11-20,GCR,22,Positive,0.425,Items were fine but the delivery partner couldn't find my location easily.,827.01,Cancelled,8,14
ORD104997,CUST452,2025-11-23,GCR,25,Positive,0.5,"Excellent service, the delivery was incredibly fast and items were fresh.",1890.07,Delivered,6,6
ORD104998,CUST1563,2025-10-18,Sohna Road,25,Negative,-0.225,Late delivery again. Sector 45 dark store always has issues with speed.,1710.36,Cancelled,6,19
ORD104999,CUST1050,2026-01-07,Phase 3 DLF,37,Negative,-0.91,"Very bad experience, the milk was leaking and delivery was delayed by 20 minutes.",,Delivered,5,17
ORD105000,CUST1605,2025-11-10,Cyberhub,16,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",235.05,Cancelled,3,13
ORD105001,CUST305,2025-11-02,SohnaRoad,22,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",1092.1,Refunded,6,7
ORD105002,,2025-12-10,SohnaRoad,20,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",1634.69,Returned,2,18
ORD105003,CUST16,2026-01-07,S. 45,Delayed,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",1181,Refunded,4,12
ORD105004,CUST1797,18/10/2025,Sector45,22,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",1864.5,Cancelled,7,15
ORD105005,CUST920,2025-12-28,Sec-45,27,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",1160.79,Cancelled,9,18
ORD105006,CUST1748,2025-12-26,DLF Phase 3,23,Positive,0.8,"Amazing experience, everything was perfectly packed and delivered on time.",1973.19,Cancelled,6,17
ORD105007,CUST1315,2026-01-01,DLF-3,30,Positive,0.8,"Amazing experience, everything was perfectly packed and delivered on time.",1531.58,Cancelled,10,10
ORD105008,CUST1868,2025-11-22,Cyb Hub,25,Negative,-0.225,Late delivery again. Sector 45 dark store always has issues with speed.,1153.81,Cancelled,10,15
ORD105009,,2025-12-20,Sohna Road,27,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",1024.97,Refunded,7,20
ORD105010,CUST153,2025-12-27,Sohna-Rd,32,Positive,0.5,"Excellent service, the delivery was incredibly fast and items were fresh.",1358.62,Delivered,10,12
ORD105011,CUST1770,2025-11-01,DLF-3,Delayed,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",277,Cancelled,6,17
ORD105012,CUST1117,2025-12-24,DLF Ph 3,12,Positive,0.5,"Excellent service, the delivery was incredibly fast and items were fresh.",1661.93,Refunded,3,9
ORD105013,CUST264,20/10/2025,Cyber Hub GGN,19,Positive,0.5,"Excellent service, the delivery was incredibly fast and items were fresh.",1328.57,Returned,7,12
ORD105014,CUST862,2026-01-02,S. 45,21,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",1502.13,Delivered,2,19
ORD105015,CUST1649,2026-01-12,Sohna Rd.,14,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",425.64,Delivered,4,10
ORD105016,CUST1770,2025-10-22,G.C. Road,36,Positive,0.461111111,"Super fast delivery! Got my groceries in 8 minutes, great job Team.",745.68,Returned,9,12
ORD105017,CUST223,26/12/2025,GGN Sec 45,25,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",1385.05,Delivered,9,16
ORD105018,CUST769,2025-12-30,GGN Sec 45,26,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",2425.3,Cancelled,6,20
ORD105019,CUST20,2025-11-26,Sohna Rd.,23,Positive,0.8,"Amazing experience, everything was perfectly packed and delivered on time.",362.66,Returned,7,16
ORD105020,CUST1814,2026-01-04,Phase 3 DLF,21,Positive,0.3,Good quality products and very reliable service for daily needs.,1219.92,Delivered,4,17
ORD105021,CUST1117,2025-12-09,GGN Sec 45,18,Negative,-0.91,"Very bad experience, the milk was leaking and delivery was delayed by 20 minutes.",619.95,Cancelled,2,16
ORD105022,CUST1975,2025-11-18,Golf Course Road,41,Negative,-0.225,Late delivery again. Sector 45 dark store always has issues with speed.,1526.71,Refunded,8,20
ORD105023,CUST1569,2026-01-02,S. 45,18,Positive,0.8,"Amazing experience, everything was perfectly packed and delivered on time.",2499.86,Refunded,10,8
ORD105024,CUST477,14/01/2026,GCR,14,Positive,0.461111111,"Super fast delivery! Got my groceries in 8 minutes, great job Team.",381.01,Delivered,6,8
ORD105025,,2025-12-29,Sohna-Rd,10,Positive,0.461111111,"Super fast delivery! Got my groceries in 8 minutes, great job Team.",1977.45,Refunded,5,5
ORD105026,CUST805,2025-12-30,DLF Phase 3,24,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",1135.71,Cancelled,9,15
ORD105027,CUST1476,2025-11-06,Golf Course Rd,37,Neutral,-0.1,Missing items in my order and the support team is not responding properly.,780.68,Cancelled,8,16
ORD105028,CUST1517,2025-12-14,Sohna Rd.,11 mins,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",2223.75,Refunded,5,6
ORD105029,CUST627,27/10/2025,Cyber Hub,9 mins,Negative,-0.91,"Very bad experience, the milk was leaking and delivery was delayed by 20 minutes.",1951.62,Returned,4,5
ORD105030,CUST587,2025-12-16,Sector 45,24,Neutral,-0.1,Missing items in my order and the support team is not responding properly.,2211.46,Cancelled,8,16
ORD105031,,2025-10-26,DLF-3,Delayed,Positive,0.5,"Excellent service, the delivery was incredibly fast and items were fresh.",2071.9,Cancelled,9,17
ORD105032,CUST866,2025-12-11,Sector 45,10,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",1707.73,Delivered,5,5
ORD105033,CUST1530,2025-11-26,Sector45,21,Neutral,-0.1,Missing items in my order and the support team is not responding properly.,989.87,Returned,4,17
ORD105034,CUST537,31/12/2025,Cyber Hub,18,Positive,0.6,Very impressed with the packaging and the delivery partner was very polite.,1547.42,Delivered,6,12
